Gene Family	D1	D2	D3	D5	P1	P2	P3	P4	P5
UniRef90_A0A085HR53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6184291899
UniRef90_A0A085JCB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0718113612
UniRef90_A0A085JKE9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2137713061
UniRef90_A0A085JNF7	0.0	0.0	0.0	0.3958262816	0.0	0.6565988181	0.0	0.3982115437	0.0
UniRef90_A0A085JPN8	0.0	0.0	0.0	0.0	0.0	0.3388891569	0.0	0.0	0.0
UniRef90_A0A085P766	0.0	0.0	0.0	0.0	0.0	0.3025718608	0.0	0.0	0.0
UniRef90_A0A085P927	0.0	1.0235414534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A085PBC6	0.0	0.0	0.0	0.0	0.2739746132	0.0	0.0	0.0	0.2739746132
UniRef90_A0A085U3H2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2668979921
UniRef90_A0A085U4T0	0.0	0.0	0.0	0.0	0.1073674116	0.0	0.0	0.0	0.0
UniRef90_A0A085UB25	0.0	0.0	0.0	0.0	0.6232433199	0.0	0.0	0.0	0.0
UniRef90_A0A086BU68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7645259939	0.0
UniRef90_A0A086BUC5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1913859673	0.0
UniRef90_A0A086BUG3	0.0	0.0	0.0	0.0	0.0	0.8952551477	0.0	0.0	0.0
UniRef90_A0A086C0G6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4903129657	0.0
UniRef90_A0A086C0R9	0.0	0.0	0.0	0.0	0.0	1.0672358591	0.0	0.0	0.0
UniRef90_A0A086C1M4	0.0	0.0	0.0	0.0	0.0	0.8733624454	0.0	0.0	0.0
UniRef90_A0A086C1R5	0.0	0.0	0.0	0.0	0.0	0.5595970901	0.0	0.0	0.0
UniRef90_A0A086C2K9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0050251256	0.0
UniRef90_A0A086C324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4135372656	0.0
UniRef90_A0A086EIH9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3815814591
UniRef90_A0A086EPM0	0.0	0.3866976025	0.0	0.0	0.3866976025	0.3866976025	0.0	0.3866976025	0.3866976025
UniRef90_A0A086G4E5	0.0	0.0	0.0	0.0	0.7402510694	0.0	0.0	0.0	0.0
UniRef90_A0A086G694	0.0	0.0	0.0	0.0	1.1560693642	0.0	0.0	0.0	0.0
UniRef90_A0A086G6R4	0.0	0.0	0.0	0.0	0.6472491909	0.0	0.0	0.0	0.0
UniRef90_A0A086G7T0	0.0	1.2642225032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A086G9V4	0.0	0.0	0.0	0.0	1.3642564802	0.0	0.0	0.0	0.0
UniRef90_A0A086GCS4	0.0	0.0	0.0	0.0	0.7806401249	0.0	0.0	0.0	0.0
UniRef90_A0A086GCU2	0.0	0.0	0.0	0.0	0.651465798	0.0	0.0	0.0	0.0
UniRef90_A0A087KJP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249947834	0.0
UniRef90_A0A087KSA5	0.0	0.0	0.0	0.0	0.7451564829	0.0	0.0	0.0	0.0
UniRef90_A0A087KVC1	0.0	0.0	0.0	0.0	0.553709856	0.0	0.0	0.2773038948	0.0
UniRef90_A0A087KXJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9775171065	0.0
UniRef90_A0A087L0B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8410428932	0.0
UniRef90_A0A087L3R4	0.0	0.0	0.0	0.0	0.7645259939	0.0	0.0	0.0	0.7645259939
UniRef90_A0A087L4H2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5948839976
UniRef90_A0A087L4X7	0.0	0.0	0.0	0.0	1.0449320794	0.0	0.0	0.0	0.0
UniRef90_A0A087L5E5	0.0	0.0	0.0	0.0	0.0	0.2434449587	0.0	0.3575706724	0.0
UniRef90_A0A087WYJ7	0.0	0.0	0.0	0.0	2.5445292621	0.0	0.0	0.0	0.0
UniRef90_A0A087YPS5	0.0	0.0	0.0	0.0	0.1544844878	0.0	0.0	0.0	0.0
UniRef90_A0A089PFW0	0.0	0.1039438882	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A089PJJ0	0.0	0.0	0.0	0.0	0.9082652134	0.0	0.0	0.0	0.0
UniRef90_A0A089PL85	0.0	0.0	0.0	0.0	0.2833822041	0.0	0.0	0.0	0.0
UniRef90_A0A089PMJ0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3938075848
UniRef90_A0A089PN98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5250596971	0.0
UniRef90_A0A089PPW5	0.0	0.0	0.0	0.0	0.0	0.8424599832	0.0	0.0	0.8424599832
UniRef90_A0A089PSM6	0.0	0.0	0.5574108189	0.0	0.5298892073	0.0	0.0	0.0	0.0
UniRef90_A0A089PYD2	0.0	0.6491421147	0.0	0.3269547898	0.0	0.1996714039	0.0	0.3274315719	0.323151455
UniRef90_A0A089R064	0.0	0.0	0.0	0.0	1.3605442177	0.0	0.0	0.0	0.0
UniRef90_A0A090TWB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6882312457	0.0
UniRef90_A0A090TWR5	0.0	0.0	0.0	0.0	0.0	0.4239084358	0.0	0.0	0.0
UniRef90_A0A090U128	0.0	0.0	0.0	0.0	0.4433308842	0.0	0.0	0.0	0.0
UniRef90_A0A090U1I8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7706904057
UniRef90_A0A090U4T9	0.0	1.1834319527	0.0	0.3892860789	0.0	1.1834319527	0.0	0.0	0.0
UniRef90_A0A090UMU3	0.0	0.0	0.0	0.0	0.0	1.0881392818	0.0	0.0	0.0
UniRef90_A0A090UT10	0.0	0.2312630879	0.0	0.0	0.3864488061	0.1931653823	0.0	0.3835409024	0.0
UniRef90_A0A090UWH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3760091872	0.0
UniRef90_A0A090UYC2	0.0	0.3243445603	0.3518605347	0.0	0.0	0.3522333919	0.0	0.3508407786	0.3496220579
UniRef90_A0A090UZA2	0.0	0.0	0.0	0.2726944631	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A090V3I1	0.0	0.1059260869	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A090V518	0.0	0.0	0.1767086524	0.1767086524	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A090VZ29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3642564802	0.0
UniRef90_A0A091CNC2	0.0	0.0	0.0	0.0	0.2245792508	0.0	0.0	0.0	0.2243218719
UniRef90_A0A091CP76	0.0	0.0	0.0	0.0	0.4242480867	0.0	0.0	0.0	0.0
UniRef90_A0A091D2V6	0.0	0.0	0.0	0.0	1.300390117	0.0	0.0	0.0	0.0
UniRef90_A0A091D8S6	0.0	0.0	0.0	0.0	0.6802721088	0.0	0.0	0.0	0.0
UniRef90_A0A091D956	0.0	0.0	0.0	0.0	0.011689876	0.0	0.0	0.0	0.0
UniRef90_A0A091DF28	0.0	0.0	0.0	0.0	0.5896464442	0.0	0.0	0.0	0.0
UniRef90_A0A091DN30	0.0	0.0	0.0	0.0	0.0676194172	0.0	0.0	0.0	0.0
UniRef90_A0A091EHP7	0.0	0.0	0.0	0.0	0.7765958939	0.0	0.0	0.0	0.0
UniRef90_A0A091GI14	0.0	0.0	0.0	0.0	5.6818181818	0.0	0.0	0.0	0.0
UniRef90_A0A091S3Q7	0.0	0.0	0.0	0.0	0.3431811775	0.0	0.0	0.0	0.0
UniRef90_A0A091SWI2	0.0	0.0	0.0	0.0	1.6339869281	0.0	0.0	0.0	0.0
UniRef90_A0A093F795	0.0	0.0	0.0	0.0	4.7393364929	0.0	0.0	0.0	0.0
UniRef90_A0A094XX01	0.0	0.0	0.0	0.0	1.7452006981	0.0	0.0	0.0	0.0
UniRef90_A0A094XZC1	0.0	0.0	0.0	0.0	0.7178750897	0.0	0.0	0.0	0.0
UniRef90_A0A094Y1D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0857763301	0.0
UniRef90_A0A094Y1V5	0.0	0.0	0.0	0.0	1.0111223458	0.0	0.0	1.0111223458	0.0
UniRef90_A0A094Y251	0.0	0.0	0.0	0.0	1.0695187166	0.0	0.0	0.0	0.0
UniRef90_A0A094Y4G1	0.0	0.0	0.0	0.0	1.4104372355	0.0	0.0	0.0	0.0
UniRef90_A0A094Y4L4	0.0	0.0	0.0	0.0	1.2642225032	0.0	0.0	0.0	0.0
UniRef90_A0A094YV00	0.0	0.0	0.0	0.0	0.5984440455	0.0	0.0	0.0	0.0
UniRef90_A0A094YVL3	0.0	0.0	0.0	0.0	0.5640157924	0.0	0.0	0.5640157924	0.0
UniRef90_A0A095AB89	0.0	0.0	0.0	0.0	1.1248593926	0.0	0.0	0.0	0.0
UniRef90_A0A095ABJ2	0.0	0.0	0.0	0.0	0.9813542689	0.0	0.0	0.0	0.0
UniRef90_A0A095ACA3	0.0	0.0	0.0	0.0	1.0604453871	0.0	0.0	0.0	0.0
UniRef90_A0A095ADS3	0.0	0.0	0.0	0.0	1.3175230567	0.0	0.0	0.0	0.0
UniRef90_A0A095AF71	0.0	0.0	0.0	0.0	1.321003963	0.0	0.0	0.0	0.0
UniRef90_A0A096MWT4	0.0	0.0	0.0	0.0	0.7739505339	0.0	0.0	0.0	0.7739505339
UniRef90_A0A096N0T7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066657829
UniRef90_A0A096N4D9	0.0	0.0	0.0	0.0	0.2211154066	0.0	0.0	0.0	0.0
UniRef90_A0A096P0T3	0.0	0.0	0.0	0.0	0.0143990762	0.0	0.0	0.0	0.0
UniRef90_A0A096XV76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4245014245
UniRef90_A0A097QX65	0.0	0.0	0.0	0.0	0.819000819	0.0	0.0	0.0	0.819000819
UniRef90_A0A097QXR9	0.0	0.0	0.0	0.7407407407	0.7407407407	0.7407407407	0.0	0.7407407407	0.7407407407
UniRef90_A0A097QY11	0.0	0.4073319756	0.0	0.4073319756	0.4073319756	0.4073319756	0.0	0.4073319756	0.4073319756
UniRef90_A0A097QYI0	0.0	0.0	0.0	0.0	0.5878894768	0.5878894768	0.0	0.5878894768	0.5878894768
UniRef90_A0A097QZ73	0.0	0.0	0.0	0.5711022273	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A097QZU5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6238303182	0.0
UniRef90_A0A097R125	0.0	0.336813742	0.0	0.336813742	0.336813742	0.336813742	0.0	0.336813742	0.336813742
UniRef90_A0A097R1F3	0.0	0.5851375073	0.0	0.0	0.5851375073	0.5851375073	0.0	0.0	0.0
UniRef90_A0A097R230	0.0	0.0	0.0	0.0	0.6285355123	0.6285355123	0.0	0.6285355123	0.0
UniRef90_A0A097R2W1	0.0	0.0	0.0	0.0	0.8431703204	0.0	0.0	0.0	0.0
UniRef90_A0A097R2W8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3499056158
UniRef90_A0A097R306	0.0	0.0	0.0	0.0	0.0	0.9891196835	0.0	0.0	0.0
UniRef90_A0A097R3D9	0.0	0.3775009438	0.0	0.0	0.3775009438	0.3775009438	0.0	0.3775009438	0.3775009438
UniRef90_A0A097R3G0	0.0	0.9514747859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A097R3U0	0.0	0.0	0.0	0.0	0.3753013648	0.0	0.0	0.3753013648	0.3753013648
UniRef90_A0A097R4E9	0.0	0.0	0.0	0.0	0.2023464414	0.0	0.0	0.0	0.0
UniRef90_A0A097R4F3	0.0	0.0	0.0	0.0	0.2439087831	0.0	0.0	0.0	0.0
UniRef90_A0A097R4T0	0.0	0.0	0.0	0.0	0.3291639236	0.0	0.0	0.0	0.0
UniRef90_A0A097R555	0.0	0.0	0.0	0.0	1.0928961749	0.0	0.0	0.0	0.0
UniRef90_A0A097R5U4	0.0	0.0	0.0	0.0	0.8695652174	0.0	0.0	0.8695652174	0.0
UniRef90_A0A097R5V1	0.0	0.0	0.0	0.5783689994	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A097R5Z1	0.0	0.8733624454	0.0	0.0	0.8733624454	0.8733624454	0.0	0.8733624454	0.0
UniRef90_A0A097R628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5265929437
UniRef90_A0A097R6L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1606695188
UniRef90_A0A097R6N6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7892659826	0.0
UniRef90_A0A097R8A2	0.0	0.0	0.0	0.0	0.4604051565	0.0	0.0	0.0	0.0
UniRef90_A0A098CLH4	0.0	0.0	0.0	0.5327650506	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CLM7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7097232079	0.0
UniRef90_A0A098CLN6	0.0	0.0	0.0	0.0	0.0	1.6313213703	0.0	0.0	0.0
UniRef90_A0A098CM29	0.0	0.0	0.0	0.0	1.3280212483	1.3280212483	0.0	0.0	0.0
UniRef90_A0A098CM50	0.0	0.0	0.0	0.0	0.0	0.5787037037	0.0	0.0	0.0
UniRef90_A0A098CM53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6447453256	0.0
UniRef90_A0A098CM95	0.0	0.0	0.0	0.0	0.0	1.2062726176	0.0	1.2062726176	0.0
UniRef90_A0A098CMP7	0.0	0.0	0.0	0.0	0.0	2.079002079	0.0	0.0	0.0
UniRef90_A0A098CMU9	0.0	0.0	0.0	1.1695906433	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CN14	0.0	0.0	0.0	0.0	0.0	0.3872966692	0.0	0.0	0.0
UniRef90_A0A098CN34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6540222368	0.0
UniRef90_A0A098CNP4	0.0	0.0	0.0	0.0	0.0	0.8613264427	0.0	0.0	0.0
UniRef90_A0A098CP31	0.0	0.0	0.0	1.5174506829	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CP39	0.0	0.0	0.0	0.0	0.0	0.7603364977	0.0	0.0	0.0
UniRef90_A0A098CP65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6090133983	0.0
UniRef90_A0A098CP90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5356186395
UniRef90_A0A098CP98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2033694344	0.0
UniRef90_A0A098CPN7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7813546757	0.0
UniRef90_A0A098CPQ7	0.0	0.0	0.0	0.0	0.0	1.0559662091	0.0	0.0	0.0
UniRef90_A0A098CPU8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7558578987	0.0
UniRef90_A0A098CQ09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7955449483	0.0
UniRef90_A0A098CQH2	0.0	0.0	0.0	1.0515247108	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CQN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5577244841
UniRef90_A0A098CQR0	0.0	0.0	0.0	0.999000999	0.0	0.999000999	0.0	0.0	0.0
UniRef90_A0A098CQT4	0.0	0.0	0.0	0.0	0.0	0.9216589862	0.0	0.0	0.0
UniRef90_A0A098CQY1	0.0	0.0	0.0	0.0	0.0	0.5268703899	0.0	0.0	0.0
UniRef90_A0A098CR55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5321979776
UniRef90_A0A098CRY2	0.0	0.0	0.0	1.0341261634	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CS77	0.0	0.0	0.0	0.0	0.0	0.7122507123	0.0	0.0	0.0
UniRef90_A0A098CS85	0.0	0.0	0.0	0.0	0.0	0.8764241893	0.0	0.8764241893	0.0
UniRef90_A0A098CSB3	0.0	0.0	0.0	0.5263157895	0.0	0.6230529595	0.0	0.0	0.0
UniRef90_A0A098CSH8	0.0	0.0	0.0	1.1198208287	0.0	1.1198208287	0.0	0.0	0.0
UniRef90_A0A098CTE1	0.0	0.0	0.0	1.1428571429	0.0	1.1428571429	0.0	0.0	0.0
UniRef90_A0A098CTG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6583278473
UniRef90_A0A098CTY6	0.0	0.4427528909	0.0	0.0	0.439058882	0.4401230664	0.0	0.0	0.4427528909
UniRef90_A0A098CTZ6	0.0	0.0	0.0	0.0	0.0	0.7037297678	0.0	0.0	0.0
UniRef90_A0A098CU72	0.0	0.0	0.0	0.0	0.0	0.796812749	0.0	0.0	0.0
UniRef90_A0A098CU92	0.0	0.0	0.0	0.0	0.0	0.4782400765	0.0	0.0	0.0
UniRef90_A0A098CU94	0.0	0.0	0.0	0.0	0.0	1.0131712259	0.0	0.0	0.0
UniRef90_A0A098CUA0	0.0	0.0	0.0	0.8748906387	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CUL9	0.0	0.0	0.0	0.0	0.0	1.4224751067	0.0	0.0	0.0
UniRef90_A0A098CUN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9233610342	0.0
UniRef90_A0A098CUQ2	0.0	0.0	0.0	1.0504201681	0.0	0.0	0.0	1.0504201681	0.0
UniRef90_A0A098CVB9	0.0	0.0	0.0	0.0	0.0	0.6747638327	0.0	0.0	0.0
UniRef90_A0A098CW86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6155088853	0.0
UniRef90_A0A098CWB3	0.0	0.0	0.0	0.0	0.0	1.6366612111	0.0	0.0	0.0
UniRef90_A0A098CWE6	0.0	0.0	0.0	0.0	0.0	1.4306151645	0.0	0.0	0.0
UniRef90_A0A098CWV2	0.0	0.0	0.0	0.0	0.0	0.7604562738	0.0	0.7604562738	0.0
UniRef90_A0A098CX80	0.0	0.0	0.0	0.0	0.0	0.5396654074	0.0	0.0	0.5737234653
UniRef90_A0A098CX82	0.0	0.0	0.0	0.2856326764	0.3522367031	0.3522367031	0.0	0.3522367031	0.7044734061
UniRef90_A0A098CXG1	0.0	0.0	0.0	0.8598452279	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CXX8	0.0	0.0	0.0	0.0	0.0	0.9132420091	0.0	0.0	0.0
UniRef90_A0A098CY91	0.0	0.0	0.0	1.485884101	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CYG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7733952049	0.0
UniRef90_A0A098CYW4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0559662091
UniRef90_A0A098CYY8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4885197851	0.0
UniRef90_A0A098CZG4	0.0	0.0	0.0	1.1764705882	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A098CZK6	0.0	0.0	0.0	0.0	0.0	0.9285051068	0.0	0.0	0.0
UniRef90_A0A098CZQ6	0.0	0.0	0.0	1.7094017094	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HRH8	0.0	1.4388489209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HSZ1	0.0	1.2004801921	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HTG0	0.0	1.2936610608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HU12	0.0	0.4699568332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HVT5	0.0	0.5982140371	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HW28	0.0	0.705716302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HW60	0.0	0.6476683938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HWQ3	0.0	0.796812749	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HXE7	0.0	1.2180267966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HYT5	0.0	0.9775171065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HYZ7	0.0	0.6357279085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HZ92	0.0	2.457002457	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099HZZ3	0.0	0.7722007722	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099I0N0	0.0	1.1223344557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A099YTR6	0.0	0.0	0.0	0.0	0.4364868779	0.0	0.0	0.0	0.0
UniRef90_A0A099Z703	0.0	0.0	0.0	0.0	5.291005291	0.0	0.0	0.0	0.0
UniRef90_A0A099ZGA7	0.0	0.0	0.0	0.0	1.6339869281	0.0	0.0	0.0	0.0
UniRef90_A0A0A0H786	0.0	0.0	0.0	0.2027265532	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A0MTE1	0.0	0.0	0.0	0.0	2.5706940874	0.0	0.0	0.0	0.0
UniRef90_A0A0A0R836	0.0	0.4662004662	0.0	0.0	0.0	0.4662004662	0.0	0.4662004662	0.4662004662
UniRef90_A0A0A0YW24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6109660574
UniRef90_A0A0A1A6D0	0.0	1.0893246187	0.0	1.0893246187	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1A922	0.0	0.0	0.0	0.0	0.0	0.7782557045	0.0	0.0	0.0
UniRef90_A0A0A1ACW7	0.0	0.3394570661	0.0	0.0	0.6295103446	0.3394570661	0.0	0.0	0.3394570661
UniRef90_A0A0A1AHG5	0.0	0.4879199024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1R7C2	0.0	1.1273957159	0.0	0.0	1.1273957159	0.0	0.0	0.0	0.0
UniRef90_A0A0A1R7I0	0.0	0.9302325581	0.0	0.0	0.0	0.0	0.0	0.4642509472	0.0
UniRef90_A0A0A1R8D5	0.0	0.9514747859	0.0	0.0	0.9514747859	0.0	0.0	0.0	0.0
UniRef90_A0A0A1R8F1	0.0	0.9532888465	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1R8W0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.374585185	0.0
UniRef90_A0A0A1R9B0	0.0	1.2239902081	0.0	0.0	0.0	1.2239902081	0.0	0.0	0.0
UniRef90_A0A0A1RBF8	0.0	0.4336513443	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1REW9	0.0	0.0	0.0	0.0	0.9551098376	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RIW2	0.0	1.3717421125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RJE9	0.0	0.9652509653	0.0	0.0	0.0	0.9541984733	0.0	0.0	0.0
UniRef90_A0A0A1RJK8	0.0	0.477326969	0.0	0.0	0.477326969	0.4147656574	0.0	0.0	0.0
UniRef90_A0A0A1RJQ0	0.0	0.4875670405	0.0	0.0	0.4875670405	0.4875670405	0.0	0.4875670405	0.0
UniRef90_A0A0A1RJS1	0.0	0.8904719501	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RLL4	0.0	1.1641443539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RM40	0.0	0.7037297678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RMW7	0.0	1.0834236186	0.0	0.0	1.0834236186	1.0834236186	0.0	1.0834236186	0.0
UniRef90_A0A0A1RNX7	0.0	0.0	0.0	0.4482294935	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RP69	0.0	0.0	0.0	0.0	0.0	0.74019245	0.0	0.0	0.0
UniRef90_A0A0A1RPJ7	0.0	0.9587727709	0.0	0.0	0.0	0.8291873964	0.0	0.0	0.0
UniRef90_A0A0A1RPN7	0.0	0.0	0.0	0.0	0.8952551477	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RPR2	0.0	0.0	0.0	1.1350737798	0.0	1.1376564278	0.0	0.0	0.0
UniRef90_A0A0A1RQ66	0.0	0.0	0.0	0.0	0.0	0.9009009009	0.0	0.0	0.0
UniRef90_A0A0A1RQZ4	0.0	0.6418485237	0.0	0.0	0.6535947712	0.6535947712	0.0	0.0	0.6535947712
UniRef90_A0A0A1RRF0	0.0	0.6184291899	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RRV6	0.0	0.9832841691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RT35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6626905235	0.0
UniRef90_A0A0A1RTE5	0.0	0.8097165992	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RTG6	0.0	0.0	0.0	0.0	0.7336757153	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RTJ3	0.0	0.4438526409	0.0	0.0	0.4438526409	0.365497076	0.0	0.2254761612	0.0
UniRef90_A0A0A1RWJ0	0.0	0.0	0.0	0.0	0.0	1.4025245442	0.0	0.0	0.0
UniRef90_A0A0A1RX40	0.0	1.4662756598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RXH5	0.0	0.6891798759	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RXZ4	0.0	1.0214504597	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RY37	0.0	1.226993865	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RYQ5	0.0	1.4641288433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1RZX6	0.0	1.2787723785	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1S014	0.0	1.0787486516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1S845	0.0	1.0416666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1S9Y7	0.0	0.8382229673	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1SAF3	0.0	0.6752194463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1SB59	0.0	0.9950248756	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1SMM7	0.0	1.0729613734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A0A1YPQ9	0.0	0.0	0.0	0.0	0.0	0.1566706141	0.0	0.1657950638	0.0
UniRef90_A0A0A2QYZ2	0.0	0.0	0.0	0.0	0.0	0.0	1.7953321364	0.0	0.0
UniRef90_A0A0A2R554	0.0	0.0	0.0	0.0	0.0	0.8064516129	0.0	0.0	0.0
UniRef90_A0A0A2R5B7	0.0	0.0	0.0	0.0	0.0	0.0	0.4076640848	0.0	0.0
UniRef90_A0A0A2R5L0	0.0	0.0	0.0	0.0	0.0	1.6207455429	0.0	0.0	0.0
UniRef90_A0A0A2R6L6	0.0	0.0	0.0	0.0	0.0	0.6910850035	0.0	0.0	0.0
UniRef90_A0A0A2R6Z3	0.0	0.0	0.0	0.0	0.0	0.3968253968	0.0	0.0	0.0
